"treat" "age" "educ" "black" "hispan" "married" "nodegree" "re74" "re75" "re78"
0 42 7 0 0 1 1 19000 17400 22200
0 35 12 0 0 1 0 20000 15700 19400
0 42 12 0 0 1 0 13900 14400 25600
0 39 12 0 0 1 0 16900 13900 19400
0 30 14 1 0 1 0 10300 9550 12800
0 52 11 0 0 1 1 25100 25200 25600
0 25 16 0 0 0 0 4720 12900 10400
0 25 14 0 0 1 0 0 118 0
0 51 12 0 0 1 0 13200 17900 17600
0 38 13 0 0 0 0 21300 23200 25600
0 24 16 0 0 1 0 25800 20700 21300
0 39 18 0 0 1 0 25900 25200 14800
0 43 7 0 0 0 1 8660 7970 3350
0 27 11 1 0 1 1 22000 10300 15400
0 55 4 0 0 1 1 3900 25200 0
0 29 12 0 0 1 0 16800 14000 13900
0 42 12 0 0 1 0 18900 23300 21100
0 28 12 0 0 1 0 19400 24900 25600
0 34 17 0 0 1 0 25900 25200 25600
0 50 12 0 0 1 0 25900 23600 25600
0 22 12 0 0 1 0 20100 13500 13200
0 35 12 0 0 1 0 17500 15300 20800
0 47 12 0 0 1 0 25900 25200 25100
0 50 12 0 0 1 0 15900 2870 25600
0 44 11 0 0 1 1 7840 12200 14400
0 54 7 0 0 1 1 21600 25200 0
0 52 12 0 0 1 0 17400 17800 0
0 20 9 0 0 1 1 3300 3120 5320
0 20 12 0 0 1 0 7590 10300 0
0 25 12 0 1 1 0 13000 15000 15600
0 24 11 1 0 1 1 4940 6410 20900
0 43 16 0 1 1 0 4770 0 0
0 29 10 1 0 1 1 9280 11300 6280
0 20 12 1 0 1 0 5350 8480 8090
0 45 12 0 0 1 0 25900 25200 21900
0 18 11 0 0 0 1 0 460 9900
0 40 12 0 0 1 0 10400 9360 8810
0 17 10 0 0 0 1 1770 5470 11700
0 48 4 0 0 1 1 18900 17300 15200
0 20 10 0 0 1 1 4630 2330 2400
0 32 12 0 0 0 0 21400 20300 25600
0 34 8 0 0 0 1 10100 7650 12100
0 54 7 1 0 1 1 17700 23900 21300
0 48 0 1 0 1 1 16700 13800 18200
0 28 9 0 0 1 1 16000 14300 19100
0 34 16 0 0 1 0 25900 25200 25600
0 20 11 1 0 0 1 2360 3040 3380
0 17 8 1 0 0 1 0 0 4520
0 29 12 0 0 1 0 20600 21000 24300
0 31 14 0 0 1 0 20700 13500 22700
0 34 16 0 0 1 0 25900 25200 25600
0 41 3 1 0 1 1 3030 4850 0
0 49 4 0 0 1 1 22300 15900 19200
0 46 8 0 0 1 1 0 0 0
0 32 9 0 0 1 1 15100 18800 12600
0 31 12 0 0 1 0 4040 6700 5930
0 26 11 0 0 1 1 18100 18500 20600
0 49 10 0 0 1 1 16200 14800 17000
0 34 12 0 0 1 0 22900 24800 25600
0 31 7 0 0 1 1 14500 10800 14800
0 30 12 1 0 1 0 17300 15200 23800
0 16 10 1 0 0 1 0 0 2880
0 25 12 1 0 1 0 21700 14000 6800
0 22 11 0 0 1 1 8120 1970 10800
0 21 13 0 0 1 0 5120 8730 14900
0 25 10 0 0 1 1 11700 12600 3290
0 32 12 1 0 1 0 25500 20500 24100
0 39 9 0 0 0 1 11200 537 5750
0 38 7 0 0 1 1 10000 3500 14400
0 37 16 0 0 1 0 25900 25200 25600
0 31 12 0 0 1 0 0 8460 12800
0 35 10 0 0 1 1 6510 2130 11100
0 46 3 0 0 1 1 1300 3770 2370
0 24 14 0 0 1 0 4950 4270 7290
0 24 12 0 0 1 0 17500 16800 20300
0 29 12 0 0 1 0 18000 16000 18800
0 42 12 0 0 1 0 25900 25200 25600
0 18 11 0 0 0 1 517 1640 12200
0 46 12 0 0 1 0 25900 18100 23900
0 38 12 0 0 0 0 25900 25200 25100
0 47 9 0 0 1 1 21700 19600 19800
0 53 7 0 0 1 1 20800 18500 18700
0 30 16 0 0 0 0 15500 14400 22400
0 45 12 0 0 1 0 25900 25200 25600
0 20 12 0 0 0 0 9420 10700 14100
0 31 12 0 0 1 0 25900 25200 25600
0 30 12 0 0 1 0 18600 17400 19900
0 25 17 0 0 1 0 10500 17800 0
0 20 13 0 0 0 0 0 2350 0
0 23 17 0 0 0 0 0 2210 25600
0 28 16 0 0 0 0 9970 10900 13200
0 21 12 0 0 1 0 19700 25000 8010
0 31 12 0 0 1 0 0 2480 0
0 24 12 0 0 1 0 25900 25200 25600
0 45 12 0 0 1 0 0 0 0
0 24 12 0 0 0 0 11400 14300 18000
0 22 14 0 0 0 0 8880 2800 1700
0 25 9 0 1 1 1 17800 17800 23200
0 27 12 0 0 1 0 24200 23600 25600
0 34 16 1 0 1 0 23200 24700 0
0 45 18 1 0 1 0 25900 25200 25600
0 51 12 0 0 1 0 14400 15300 16000
0 26 16 0 0 1 0 16600 16100 11100
0 45 12 0 1 1 0 20500 19800 2740
0 42 16 0 1 1 0 15400 10800 25600
0 50 7 0 0 1 1 25900 25200 25600
0 43 12 0 0 1 0 21400 19600 21200
0 47 16 0 0 1 0 25900 25200 25600
0 31 12 0 0 1 0 17100 14700 15400
0 27 14 1 0 0 0 0 0 10100
0 51 10 1 0 1 1 15100 16700 0
0 54 15 0 0 1 0 9840 11500 19400
0 50 12 0 0 1 0 23400 25100 25600
0 21 9 0 0 0 1 5440 12500 0
0 26 14 0 0 1 0 155 0 0
0 37 12 0 0 1 0 11900 17400 25300
0 23 10 0 0 1 1 21300 12200 11100
0 53 9 0 0 1 1 25900 25200 25600
0 19 10 0 0 0 1 31.3 1070 0
0 50 12 0 0 1 0 25900 20300 25600
0 30 8 0 1 1 1 12600 12800 7430
0 29 9 0 0 1 1 9870 19100 22000
0 46 9 0 0 0 1 5850 2260 21200
0 49 12 0 0 1 0 0 0 0
0 19 13 0 0 1 0 0 5630 25600
0 24 18 0 0 0 0 0 9460 25600
0 29 18 1 0 0 0 0 25200 25600
0 26 12 0 0 1 0 11200 13400 11300
0 48 7 0 0 1 1 25900 25200 23800
0 36 12 0 0 1 0 17400 15600 0
0 43 13 0 0 1 0 494 0 0
0 42 12 0 0 1 0 25900 25200 25600
0 29 16 0 0 1 0 12900 2500 20900
0 25 12 1 0 1 0 5630 4600 12200
0 40 12 1 0 0 0 17100 15400 15600
0 16 9 1 0 0 1 0 0 4040
0 31 7 0 0 1 1 6340 10000 12000
0 24 11 1 0 1 1 16300 3550 6520
0 24 13 1 0 1 0 15700 15400 20800
0 19 11 0 0 0 1 1760 1260 7280
0 26 14 1 0 1 0 18600 17900 20600
0 19 11 1 0 0 1 1380 5500 10800
0 43 12 0 0 1 0 19300 18000 19700
0 19 13 0 0 0 0 4350 9060 16300
0 18 12 0 0 0 0 2840 2370 5390
0 31 17 0 0 1 0 20100 20200 25400
0 43 5 0 0 1 1 25900 25200 25600
0 23 12 0 0 1 0 13800 11800 0
0 22 12 1 0 1 0 10300 10300 8520
0 37 8 1 0 0 1 0 0 649
0 55 7 0 0 0 1 13100 9400 9970
0 31 11 1 0 1 1 6610 0 0
0 41 11 0 0 1 1 9720 7680 20400
0 26 12 0 0 1 0 16600 11600 17800
0 49 10 0 0 1 1 19300 17600 25600
0 44 12 0 0 1 0 21700 21300 25600
0 31 12 0 0 0 0 16900 16000 17400
0 53 7 0 0 1 1 23300 22800 18200
0 31 12 0 0 0 0 0 0 0
0 31 13 0 0 0 0 1400 57.3 278
0 37 7 0 0 1 1 17700 9850 12000
0 55 16 0 0 1 0 25900 25200 22300
0 18 8 0 0 0 1 1140 0 65
0 22 12 0 0 1 0 9790 19500 16600
0 53 12 0 0 1 0 15500 19300 19200
0 45 8 0 0 1 1 13500 12500 0
0 55 14 0 0 1 0 13500 10300 9220
0 48 9 0 0 1 1 13000 7810 4070
0 26 13 0 0 1 0 15600 13200 15800
0 43 8 0 0 1 1 0 0 0
0 19 9 0 0 0 1 2000 5820 690
0 18 8 0 0 0 1 582 1460 6910
0 31 9 0 0 1 1 21000 16600 23600
0 21 12 0 0 1 0 7800 5520 164
0 28 12 0 0 1 0 13300 13300 13900
0 22 14 0 0 1 0 7310 12100 6280
0 23 14 0 0 1 0 14300 6910 25600
0 28 17 0 1 0 0 0 0 0
0 36 7 0 1 1 1 12500 12100 13500
0 29 7 0 1 0 1 12600 11600 10900
0 16 10 0 1 0 1 0 956 4170
0 26 13 0 0 1 0 14300 17600 19400
0 52 12 0 0 1 0 10900 25200 21000
0 28 9 0 0 1 1 0 0 0
0 19 12 0 0 1 0 6850 18700 15400
0 25 16 0 0 1 0 10700 10300 11800
0 18 12 0 0 0 0 2210 8290 0
0 42 16 0 0 1 0 0 0 0
0 32 12 0 0 1 0 15600 17000 22700
0 24 12 0 0 1 0 12500 13400 13200
0 36 12 0 0 1 0 19300 19600 19600
0 53 7 0 0 1 1 4510 1210 1640
0 36 12 0 0 1 0 25900 25200 25600
0 48 14 0 0 1 0 0 0 0
0 33 13 0 0 1 0 9840 14200 24600
0 39 12 0 0 1 0 18200 18200 19000
0 29 12 0 0 1 0 25900 25200 25600
0 27 16 0 0 1 0 21600 21400 24800
0 26 12 0 0 1 0 8950 5610 22600
0 48 6 0 0 1 1 15800 13900 19800
0 21 12 0 0 0 0 7050 20600 22400
0 55 12 0 0 1 0 5510 16700 11900
0 28 11 0 0 1 1 4560 0 15900
0 52 12 0 0 1 0 25900 25200 25600
0 18 12 0 0 0 0 21.6 4840 13400
0 22 9 0 1 1 1 11100 7900 11500
0 25 12 1 0 1 0 15000 13800 13200
0 19 6 1 0 0 1 1960 0 15000
0 39 12 0 0 0 0 18000 17000 16700
0 52 5 1 0 1 1 3480 3650 3650
0 43 12 0 0 1 0 25900 19800 25600
0 25 12 0 1 1 0 8750 4760 380
0 36 13 0 0 1 0 21900 25200 25600
0 24 13 0 0 1 0 20300 12000 23800
0 53 4 0 0 1 1 14400 13000 0
0 32 16 0 0 0 0 25900 25200 25600
0 46 2 0 1 1 1 8470 8630 8860
0 17 10 0 1 0 1 0 1450 6920
0 30 15 0 0 1 0 7980 8150 23900
0 44 13 0 0 1 0 10100 11000 9280
0 48 9 0 1 1 1 0 286 0
0 27 13 0 0 1 0 12000 12200 19900
0 53 12 0 0 1 0 10600 9670 3830
0 48 10 0 0 1 1 4820 6360 1440
0 26 12 0 0 1 0 25900 16000 25600
0 37 12 1 0 1 0 20500 19700 25600
0 21 8 0 0 1 1 6800 3570 13800
0 23 8 0 0 1 1 33.3 167 0
0 30 12 0 0 1 0 8210 3810 2940
0 28 13 0 0 1 0 6660 15600 10900
0 22 11 0 0 0 1 2040 915 6700
0 40 9 0 0 1 1 14900 14900 17400
0 29 16 0 0 1 0 4880 12800 23400
0 27 12 0 0 0 0 17800 17300 17600
0 20 12 0 0 0 0 12600 13200 15400
0 19 9 0 0 1 1 5790 6360 7860
0 30 12 0 0 1 0 14200 14500 15100
0 23 10 1 0 1 1 7420 8440 8700
0 50 12 0 0 0 0 18600 15200 0
0 53 10 0 1 0 1 7880 1490 13200
0 53 16 0 0 1 0 25900 25200 25600
0 18 12 0 0 0 0 5560 7420 25600
0 17 10 0 0 0 1 0 4390 4870
0 47 12 0 0 1 0 14400 9540 665
0 22 16 0 0 0 0 6130 1710 13100
0 16 10 0 0 0 1 0 0 3040
0 26 12 0 0 1 0 18900 18600 25600
0 28 14 0 0 1 0 24300 24000 25600
0 19 12 0 0 0 0 257 707 10600
0 32 18 0 0 1 0 5790 8430 12500
0 23 12 0 0 1 0 7860 3210 5540
0 28 14 0 0 1 0 23300 19300 25600
0 50 2 0 0 0 1 0 2830 25500
0 38 10 0 0 1 1 25900 25200 25600
0 27 12 0 0 1 0 19100 25200 25600
0 46 9 0 1 1 1 20000 22800 25600
0 21 12 0 1 0 0 7150 0 0
0 51 12 0 0 1 0 15700 22200 23200
0 21 14 0 0 0 0 10500 1080 14200
0 50 12 0 1 1 0 0 0 0
0 52 12 0 0 1 0 25900 25200 25600
0 30 17 0 0 1 0 24300 25200 25600
0 29 14 0 0 0 0 10900 14300 18300
0 19 12 0 0 0 0 0 526 1480
0 42 11 0 1 1 1 756 0 2430
0 18 12 0 0 0 0 2830 3080 0
0 37 16 0 0 1 0 0 7720 0
0 44 13 0 0 0 0 13200 14200 16500
0 28 12 1 0 0 0 6290 2260 7310
0 18 13 0 1 0 0 482 2950 10500
0 26 14 0 1 0 0 12600 22500 17300
0 29 12 0 1 0 0 16800 16500 25600
0 48 12 0 1 0 0 22600 22600 23700
0 39 12 0 0 0 0 23900 22900 25600
0 26 18 0 0 0 0 19300 19600 22800
0 25 15 1 0 0 0 243 0 0
0 28 17 1 0 0 0 0 240 984
0 52 9 1 0 1 1 3060 0 0
0 44 7 0 0 1 1 25900 25200 25600
0 18 11 0 0 0 1 766 272 25600
0 20 12 1 0 0 0 1800 0 0
0 50 13 1 0 1 0 11200 8520 17300
0 22 12 1 0 1 0 15600 16000 1620
0 26 12 1 0 1 0 20300 21100 21600
0 45 12 0 0 1 0 25900 25200 22300
0 20 14 0 0 0 0 0 2830 2010
0 33 14 0 0 1 0 8820 14000 20800
0 21 12 0 0 1 0 8790 8840 14900
0 34 14 0 0 1 0 25900 25200 20700
0 43 18 0 0 1 0 0 0 0
0 33 13 0 1 1 0 0 0 0
0 49 15 0 0 1 0 17000 25200 0
0 29 14 0 0 0 0 25900 14400 25600
0 29 16 0 0 0 0 22700 449 25600
0 23 12 0 0 0 0 25900 25200 25600
0 51 12 0 0 0 0 25900 25200 16900
0 26 16 0 0 1 0 25900 25200 25600
0 20 12 0 1 1 0 4320 2570 0
0 51 9 0 1 1 1 25900 25200 25600
0 34 12 1 0 1 0 24400 22400 25000
0 38 12 1 0 1 0 18900 10300 8120
0 52 8 0 0 1 1 0 0 0
0 55 3 0 0 1 1 25900 25200 25600
0 32 13 0 0 1 0 12600 525 15400
0 36 12 0 0 1 0 386 0 12200
0 54 13 0 0 1 0 0 0 0
0 25 12 0 1 1 0 12400 12000 0
0 53 12 0 0 1 0 25700 24700 25600
0 22 15 0 0 0 0 1480 17.9 3880
0 17 10 0 0 0 1 310 1970 0
0 35 16 1 0 1 0 658 0 0
0 17 10 1 0 0 1 0 0 1050
0 46 12 0 0 1 0 25900 25200 20200
0 21 12 0 1 1 0 10800 12800 18700
0 18 11 0 1 0 1 946 209 1770
0 25 16 1 0 0 0 21600 25200 25600
0 28 12 0 0 0 0 4160 11500 13500
0 42 12 0 0 1 0 25900 25200 25600
0 30 14 0 0 1 0 25900 7760 24900
0 46 14 0 0 1 0 25900 25200 25600
0 34 15 0 0 1 0 25900 25200 25600
0 32 18 0 0 1 0 25900 25200 25600
0 41 12 0 0 0 0 23800 22500 25600
0 18 10 0 0 0 1 0 5470 11400
0 23 16 0 0 0 0 7060 15000 21000
0 25 13 1 0 1 0 11200 16700 21300
0 29 18 0 0 0 0 25900 0 0
0 32 14 0 0 0 0 13600 10500 25600
0 25 12 0 0 1 0 20600 20000 19300
0 23 13 0 0 1 0 9460 10400 0
0 27 15 1 0 1 0 11400 5760 265
0 33 16 0 0 0 0 19000 25200 25600
0 55 8 0 0 1 1 24000 25000 25600
0 28 16 0 0 1 0 25900 25200 15400
0 36 16 0 0 1 0 25900 25200 25600
0 27 16 0 0 1 0 0 0 6650
0 41 18 0 0 1 0 10900 11400 10900
0 16 10 0 0 0 1 0 560 1910
0 31 14 0 0 1 0 25900 25200 5170
0 48 15 0 0 1 0 25900 25200 25600
0 55 15 0 0 1 0 24600 25200 25600
0 24 12 0 0 0 0 21700 8060 19900
0 50 12 0 0 1 0 25700 25200 25600
0 24 14 0 0 1 0 10200 448 9550
0 23 12 0 0 0 0 10600 7280 25600
0 37 12 0 0 1 0 25900 25200 25600
0 29 18 0 0 1 0 25900 25200 0
0 53 12 0 0 1 0 10700 18700 15100
0 47 12 1 0 1 0 0 0 0
0 51 3 0 1 1 1 13200 12000 12600
0 55 15 0 0 1 0 0 0 0
0 35 13 1 0 1 0 19700 25200 25600
0 47 12 0 0 1 0 25900 23200 22800
0 52 8 0 1 1 1 25700 19100 25600
0 20 12 0 0 0 0 9720 10500 15300
0 28 12 0 0 1 0 25900 15500 17700
0 19 13 0 0 0 0 5260 4270 4630
0 50 12 0 0 1 0 25900 25200 25600
0 28 18 0 0 0 0 25700 25200 23300
0 44 11 0 0 1 1 24700 12300 2160
0 23 13 0 0 1 0 7290 12500 0
0 30 12 0 0 1 0 13600 0 3100
0 38 7 0 1 1 1 15500 16500 14000
0 29 12 0 0 1 0 11200 11100 9430
0 27 13 0 0 1 0 25900 25200 44.3
0 17 9 0 1 0 1 10900 10300 10300
0 16 9 0 0 0 1 0 566 4470
0 32 16 0 0 0 0 24000 25200 25600
0 45 13 0 0 1 0 10600 15400 0
0 28 12 0 0 1 0 24500 25200 25600
0 32 17 0 0 0 0 25900 25200 25600
0 40 10 0 1 1 1 7340 11800 10600
0 46 16 0 0 0 0 25900 25200 12900
0 29 14 0 0 0 0 25900 25200 21100
0 17 11 0 0 0 1 872 6410 5270
0 17 11 0 0 0 1 664 1190 5590
0 26 17 0 0 1 0 12400 15600 25600
0 27 14 0 0 1 0 14400 594 473
0 25 14 0 0 1 0 18800 21700 24200
0 40 13 0 0 1 0 21500 19100 15500
0 20 13 0 0 0 0 2930 1600 222
0 38 13 0 0 1 0 13400 20200 20300
0 41 15 0 0 1 0 25900 6560 24600
0 16 8 0 0 0 1 0 0 0
0 24 12 0 0 0 0 9990 4940 0
0 21 11 0 0 0 1 6440 4920 813
0 34 16 0 0 1 0 25900 25200 25600
0 31 14 0 0 1 0 25900 25200 25600
0 26 12 0 0 1 0 18700 16900 18600
0 26 12 0 0 1 0 4970 5320 22500
0 32 10 0 0 1 1 0 12200 25600
0 35 12 0 0 1 0 24300 25200 25600
0 22 12 0 0 1 0 25900 18700 19500
0 28 12 0 0 1 0 15200 25200 19600
0 25 12 1 0 1 0 6620 0 615
0 48 13 0 0 0 0 257 0 6560
0 47 7 0 0 1 1 25900 25200 25600
0 20 11 0 0 0 1 1110 2080 12100
0 19 12 0 0 0 0 0 1150 17900
0 54 12 0 0 1 0 0 0 0
0 28 16 0 0 1 0 15100 25200 25600
0 44 12 0 0 1 0 25900 25200 18900
0 27 12 0 1 1 0 24200 20600 25600
0 45 8 0 1 1 1 19600 18400 25500
0 19 12 0 1 0 0 2560 3930 17800
0 18 12 0 0 0 0 0 0 8800
0 48 12 0 0 1 0 0 0 1490
0 39 16 0 0 1 0 25900 25200 25600
0 25 17 0 0 0 0 25900 25200 25600
0 23 14 0 0 0 0 11900 12000 25300
0 26 14 0 0 0 0 0 159 2920
0 22 14 0 0 0 0 14700 6830 19600
0 31 16 0 0 1 0 13100 16200 13900
0 28 12 0 0 1 0 25900 25200 25600
0 31 16 0 0 1 0 21400 22400 25600
0 41 17 0 0 1 0 25900 25200 19300
0 29 17 0 0 1 0 21100 21700 25600
0 31 12 0 0 1 0 18500 19800 21300
0 17 11 0 0 0 1 0 115 11200
0 27 12 0 0 0 0 7410 0 0
0 23 17 0 0 1 0 7720 7950 22300
0 28 16 0 0 1 0 2730 0 50.2
0 43 15 0 1 1 0 9110 14700 0
0 27 14 0 0 0 0 16600 14400 6490
0 45 12 0 1 1 0 25900 23400 25600
0 18 11 0 0 0 1 43.1 161 25600
0 35 14 0 1 1 0 19900 19800 19800
0 46 4 0 0 1 1 22800 23700 1800
0 37 15 0 0 1 0 25900 17200 0
0 33 11 0 1 1 1 23300 25200 23500
0 48 12 0 0 1 0 25900 25200 25600
0 19 12 0 1 0 0 70.5 639 0
0 22 16 0 0 1 0 5080 16400 8280
0 23 14 0 0 0 0 12100 10100 0
0 24 18 0 0 1 0 0 71.6 454
0 19 12 0 0 1 0 1450 3020 21000
0 26 14 0 0 1 0 22500 25200 25600
0 49 13 0 0 1 0 24300 15500 17500
0 38 16 0 0 1 0 23700 9180 18800
0 28 14 0 0 1 0 25900 21300 25600
0 26 16 0 1 1 0 1830 20300 20200
0 42 12 0 0 1 0 10500 9380 25600
0 16 10 0 0 0 1 435 1660 12400
0 34 17 0 0 1 0 0 0 0
0 42 16 0 0 1 0 9550 4810 1620
0 53 12 0 0 0 0 8580 8910 6320
0 55 14 0 0 0 0 25900 25200 21500
0 40 8 1 0 1 1 8830 15100 25600
0 27 12 0 0 1 0 25900 25200 25600
0 22 15 0 1 0 0 2130 5880 3960
0 55 12 0 0 1 0 23200 24500 7230
0 44 8 0 0 1 1 18000 25200 6580
0 52 11 0 1 1 1 16700 16900 19900
0 28 18 0 0 0 0 4950 0 2910
0 45 18 0 0 0 0 0 9760 0
0 51 12 0 0 1 0 18900 22300 23200
0 18 10 0 1 0 1 413 2540 8030
0 31 13 0 0 1 0 25900 24900 25600
0 28 12 0 0 1 0 25900 25200 0
0 46 14 0 0 1 0 8100 13700 5350
0 28 8 0 1 1 1 9630 8290 7080
0 52 12 0 1 1 0 8070 6700 12000
0 26 12 0 1 1 0 25900 25200 25600
0 29 12 0 1 1 0 25600 25200 25600
0 26 16 0 0 1 0 25900 25200 25600
0 28 16 0 0 1 0 25900 25200 25600
0 30 13 0 0 1 0 25900 25200 25600
0 42 16 0 1 0 0 3150 14700 12000
0 38 16 0 0 0 0 13900 13400 16300
0 26 13 0 0 1 0 16700 25200 25600
0 27 6 0 1 1 1 7830 9070 5660
0 22 3 0 1 0 1 16900 12700 15200
0 45 6 0 0 1 1 25900 25200 25600
0 39 12 0 1 1 0 25900 25200 25600
0 26 13 0 1 1 0 15800 16600 18000
0 44 12 0 1 1 0 11800 10000 8040
0 39 12 0 0 1 0 14200 11200 16700
0 45 12 0 0 1 0 25900 25200 25600
0 19 13 0 0 0 0 4110 7680 2580
0 40 8 0 0 1 1 25900 25200 25600
0 31 12 1 0 1 0 20900 20700 25600
0 22 14 0 1 1 0 14200 23200 0
0 23 12 0 0 1 0 1050 0 1640
0 53 12 0 0 1 0 24400 24500 15300
0 36 12 0 0 1 0 17000 13500 25600
0 16 9 0 0 0 1 200 3200 5600
0 20 12 0 0 1 0 10800 12000 14100
0 33 16 0 0 0 0 0 0 0
0 24 12 0 0 1 0 12700 10400 8030
0 38 11 0 0 1 1 25900 25200 25600
0 16 9 0 0 0 1 0 0 7120
0 23 12 0 0 1 0 19000 18100 8300
0 54 12 0 0 1 0 12900 13600 13100
0 49 8 0 0 1 1 15500 20900 25600
0 20 12 0 1 1 0 6560 5620 10900
0 54 2 0 1 1 1 13000 13300 3920
0 45 3 0 1 1 1 25900 24700 19600
0 17 10 0 1 0 1 345 2120 5900
0 39 5 0 1 1 1 14000 18000 15200
0 25 12 0 0 1 0 2720 1750 1040
0 47 12 0 0 1 0 25900 18800 16900
0 41 12 0 1 1 0 12700 14200 9800
0 28 16 0 0 1 0 564 0 0
0 30 17 0 1 1 0 2030 0 0
0 39 10 0 0 1 1 25900 25200 25600
0 16 9 0 0 0 1 0 0 912
0 47 14 0 0 1 0 0 0 0
0 24 12 0 0 0 0 4610 7480 18500
0 47 12 0 1 1 0 19400 17700 13600
0 34 13 0 0 1 0 16000 17800 21700
0 44 11 0 0 1 1 5170 2870 13500
0 22 14 0 0 0 0 0 0 7270
0 45 17 0 0 1 0 7060 5810 7080
0 20 11 0 1 0 1 2870 2970 7400
0 23 12 0 0 1 0 15800 17500 25400
0 45 7 0 0 1 1 25400 25200 25600
0 16 9 0 1 0 1 0 0 5220
0 43 12 0 0 1 0 16100 18900 19700
0 50 10 0 0 1 1 17600 18800 15500
0 30 12 0 0 1 0 12200 25200 25600
0 41 14 0 0 1 0 16000 14900 15400
0 28 12 0 1 1 0 15000 13400 22100
0 30 12 0 0 1 0 14200 18500 25600
0 52 12 0 0 0 0 8210 13300 25600
0 27 11 0 0 0 1 10500 10900 11200
0 30 15 0 0 1 0 9410 2580 25600
0 35 12 0 0 1 0 16300 14700 2700
0 26 13 0 0 1 0 17500 20900 24000
0 46 14 0 1 1 0 25900 25200 25600
0 55 12 0 0 1 0 0 0 0
0 22 13 0 0 1 0 7040 9390 8330
0 39 5 0 1 1 1 11700 8820 12000
0 52 8 0 0 1 1 25900 22700 22600
0 39 17 0 0 1 0 0 0 0
0 29 12 0 0 1 0 14600 163 9470
0 26 18 0 0 0 0 3360 0 0
0 21 16 0 0 0 0 4880 0 20600
0 50 12 0 0 1 0 25900 25200 25600
0 47 12 0 0 1 0 25900 25200 25600
0 16 9 0 0 0 1 2210 1100 11300
0 31 12 0 0 0 0 21600 25200 17700
0 28 18 0 0 1 0 21700 25200 25600
0 28 12 0 0 1 0 3310 4220 7000
0 51 12 0 0 1 0 0 0 0
0 23 12 0 0 1 0 14000 23100 25600
0 23 9 0 0 1 1 23000 25200 25600
0 49 8 0 0 1 1 0 0 0
0 34 12 0 0 1 0 0 0 0
0 37 11 0 0 1 1 18000 21600 25600
0 24 10 0 1 1 1 21700 25200 22600
0 17 9 0 1 0 1 0 2630 13600
0 22 13 0 0 0 0 11500 13000 0
0 26 18 0 0 1 0 13500 19700 25600
0 26 11 0 0 1 1 0 0 0
0 32 12 0 0 1 0 6710 21100 25600
0 26 8 0 0 1 1 13300 21400 9170
0 19 12 0 0 0 0 2460 4650 3130
0 40 12 0 0 0 0 25900 25200 25600
0 19 12 0 0 0 0 2590 5690 17700
0 19 13 0 0 0 0 2610 5060 14400
0 28 18 0 0 0 0 14000 467 14500
0 31 15 0 0 1 0 25900 25200 25600
0 53 15 0 0 1 0 0 0 0
0 25 12 0 0 1 0 15300 16100 12900
0 23 14 0 0 1 0 527 17000 6260
0 24 12 0 0 1 0 25900 25200 4860
0 41 12 0 0 1 0 21400 23300 25600
0 29 14 0 0 1 0 24300 23100 25600
0 24 16 0 0 1 0 249 0 16100
0 19 10 0 0 1 1 8030 13300 25600
0 28 12 0 0 1 0 23800 25200 25600
0 37 12 0 0 1 0 25900 25200 25600
0 41 12 0 1 1 0 8850 13300 13900
0 17 11 0 1 0 1 0 539 7970
0 27 8 0 1 0 1 5240 9310 7930
0 34 12 0 1 1 0 16800 17600 0
0 53 13 0 0 1 0 0 0 0
0 38 12 0 0 1 0 8820 1280 6100
0 54 12 0 0 1 0 18200 15300 15300
0 53 18 0 1 1 0 0 0 765
0 31 12 0 0 1 0 25800 25200 25600
0 48 14 0 0 1 0 7820 4640 16900
0 51 16 0 0 1 0 13500 0 25600
0 29 12 0 0 1 0 14300 15000 21800
0 34 10 0 0 1 1 25900 25200 25600
0 29 13 0 0 1 0 17800 25200 25600
0 46 17 0 0 1 0 2930 0 7390
0 53 10 1 0 1 1 3090 3130 0
0 29 12 0 0 1 0 12700 15500 20800
0 49 0 1 0 0 1 13200 11700 7630
0 55 10 1 0 1 1 15600 14500 12900
0 34 12 0 0 1 0 4120 6210 6500
0 30 12 0 0 0 0 8730 8120 10800
0 32 12 0 0 1 0 19500 19000 23600
0 28 17 0 0 1 0 21100 17500 20000
0 21 12 0 0 0 0 17600 20100 9490
0 25 12 0 0 0 0 11600 14400 21100
0 49 12 1 0 1 0 2260 2300 1910
0 19 13 1 0 0 0 1730 1390 4340
0 21 12 0 0 0 0 7000 8960 19500
0 25 12 0 0 1 0 9970 12200 0
0 55 12 0 0 1 0 15400 14900 12900
0 25 12 0 0 1 0 17800 19000 17900
0 31 7 0 0 1 1 7900 21600 17400
0 32 12 0 0 1 0 0 0 0
0 23 16 0 0 1 0 7710 9500 25600
0 30 16 0 0 1 0 16500 17400 6510
0 36 9 0 0 0 1 2350 7120 13200
0 19 10 0 0 0 1 10900 12000 15300
0 19 9 0 0 0 1 5760 4030 12000
0 18 9 0 0 0 1 3040 4570 1870
0 27 8 0 0 1 1 14200 12100 13100
0 47 12 0 0 1 0 25900 22400 25600
0 18 12 0 0 0 0 3530 2820 8260
0 55 6 1 0 1 1 0 11000 195
0 39 5 1 0 1 1 13100 14900 14600
0 21 12 1 0 0 0 19400 19900 15800
0 24 17 0 0 1 0 1410 16900 20500
0 23 12 0 0 1 0 4530 87.7 14900
